code,complexity,sex_restriction,minimum_age_months,maximum_age_months,description
0407020047,I,I,0,1571,"APENDICECTOMIA VIDEOLAPAROSCÓPICA"
0407020055,I,I,0,1571,"CERCLAGEM DE ÂNUS"
0407020063,I,I,0,1571,"COLECTOMIA PARCIAL (HEMICOLECTOMIA)"
0407020071,I,I,144,1571,"COLECTOMIA TOTAL"
0407020080,I,I,0,1571,"COLECTOMIA VIDEOLAPAROSCÓPICA"
0407020098,I,I,0,1571,"COLORRAFIA POR VIA ABDOMINAL"
0407020101,I,I,0,1571,COLOSTOMIA
0407020110,I,I,144,1571,"CRIPTECTOMIA ÚNICA / MÚLTIPLA"
0407020128,I,I,0,1571,"DILATAÇÃO DIGITAL / INSTRUMENTAL DO ÂNUS E/OU RETO"
0407020136,I,I,0,1571,"DRENAGEM DE ABSCESSO ANU-RETAL"
0407020144,I,I,0,1571,"DRENAGEM DE ABSCESSO ISQUIORRETAL"
0407020152,I,I,0,1571,"DRENAGEM DE HEMATOMA / ABSCESSO RETRO-RETAL"
0407020160,I,I,0,1571,"ELETROCAUTERIZACAO DE LESAO TRANSPARIETAL DE ANUS"
0407020179,I,I,0,1571,ENTERECTOMIA
0407020187,I,I,0,1571,"ENTEROANASTOMOSE (QUALQUER SEGMENTO)"
0407020195,I,I,0,1571,"ENTEROPEXIA (QUALQUER SEGMENTO)"
0407020209,I,I,0,1571,"ENTEROTOMIA E/OU ENTERORRAFIA C/ SUTURA / RESSECÇÃO (QUALQUER SEGMENTO)"
0407020217,I,I,240,1571,"ESFINCTEROTOMIA INTERNA E TRATAMENTO DE FISSURA ANAL"
0407020225,I,I,60,1571,"EXCISÃO DE LESÃO / TUMOR ANU-RETAL"
0407020233,I,I,0,1571,"EXCISÃO DE LESÃO INTESTINAL / MESENTÉRICA LOCALIZADA"
0407020241,I,I,0,1571,"FECHAMENTO DE ENTEROSTOMIA (QUALQUER SEGMENTO)"
0407020250,I,I,144,1571,"FECHAMENTO DE FÍSTULA DE COLON"
0407020268,I,I,144,1571,"FECHAMENTO DE FÍSTULA DE RETO"
0407020276,I,I,0,1571,"FISTULECTOMIA / FISTULOTOMIA ANAL"
0407020284,I,I,144,1571,HEMORROIDECTOMIA
0407020292,I,I,0,1571,"HERNIORRAFIA COM RESSECÇÃO INTESTINAL (HERNIA ESTRANGULADA)"
0407020306,I,I,0,1571,"JEJUNOSTOMIA / ILEOSTOMIA"
0407020314,I,I,0,1571,"LIGADURA ELÁSTICA DE HEMORROIDAS (SESSÃO)"
0407020322,I,I,0,1571,"PLÁSTICA ANAL EXTERNA / ESFINCTEROPLASTIA ANAL"
0407020330,I,I,240,1571,"PROCTOCOLECTOMIA TOTAL COM RESERVATÒRIO ILEAL"
0407020349,I,I,240,1571,"PROCTOPEXIA ABDOMINAL POR PROCIDÊNCIA DO RETO"
0407020357,I,I,240,1571,"PROCTOPLASTIA E PROCTORRAFIA POR VIA PERINEAL"
0407020365,I,I,0,1571,"REDUÇÃO CIRÚRGICA DE VOLVO POR LAPAROTOMIA"
0407020373,I,I,0,1571,"REDUÇÃO MANUAL DE PROCIDÊNCIA DE RETO"
0407020381,I,I,0,1571,"REMOÇÃO CIRÚRGICA DE FECALOMA"
0407020390,I,I,0,1571,"RETIRADA DE CORPO ESTRANHO / PÓLIPOS DO RETO / COLO SIGMÓIDE"
0407020403,I,I,0,1571,"RETOSSIGMOIDECTOMIA ABDOMINAL"
0407020411,I,I,0,1571,"RETOSSIGMOIDECTOMIA ABDOMINO-PERINEAL"
0407020420,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE ANOMALIAS CONGENITAS DO ANUS E RETO"
0407020438,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE AUSENCIA DO RETO (ABDOMINO-PERINEAL)"
0407020446,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE ILEO MECONIAL"
0407020454,I,I,0,1571,"TRATAMENTO CIRURGICO DE IMPERFURACAO MEMBRANOSA DO ANUS"
0407020462,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE MA ROTAÇÃO INTESTINAL"
0407020470,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE PROLAPSO ANAL"
0407020489,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE PRURIDO ANAL"
0407020497,I,I,0,1571,"TRATAMENTO ESCLEROSANTE DE HEMORROIDAS (POR SESSÃO)"
0407030018,I,I,0,1571,"ANASTOMOSE BILEO-DIGESTIVA"
0407030026,I,I,24,1571,COLECISTECTOMIA
0407030034,I,I,0,1571,"COLECISTECTOMIA VIDEOLAPAROSCÓPICA"
0407030042,I,I,24,1571,COLECISTOSTOMIA
0407030050,I,I,144,1571,COLEDOCOPLASTIA
0407030069,I,I,144,1571,"COLEDOCOTOMIA COM OU SEM COLECISTECTOMIA"
0407030077,I,I,0,1571,"COLEDOCOTOMIA VIDEOLAPAROSCÓPICA"
0407030085,I,I,0,1571,"COLOCAÇÃO DE PRÓTESE BILIAR"
0407030093,I,I,0,1571,"DILATAÇÃO PERCUTÂNEA DE ESTENOSES E ANASTOMOSES BILIARES"
0407030107,I,I,0,1571,"DRENAGEM BILIAR PERCUTÂNEA EXTERNA"
0407030115,I,I,0,1571,"DRENAGEM BILIAR PERCUTÂNEA INTERNA"
0407030123,I,I,0,1571,ESPLENECTOMIA
0407030131,I,I,0,1571,"HEPATECTOMIA PARCIAL"
0407030140,I,I,0,1571,HEPATORRAFIA
0407030158,I,I,0,1571,"HEPATORRAFIA COMPLEXA COM LESÃO DE ESTRUTURAS VASCULARES BILIARES"
0407030166,I,I,0,1571,"HEPATOTOMIA E DRENAGEM DE ABSCESSO / CISTO"
0407030174,I,I,144,1571,"MARSUPIALIZAÇÃO DE ABSCESSO / CISTO"
0407030182,I,I,0,1571,"PANCREATECTOMIA PARCIAL"
0407030190,I,I,0,1571,"PANCREATECTOMIA VIDEOLAPAROSCOPICA"
0407030204,I,I,240,1571,PANCREATO-DUODENECTOMIA
0407030212,I,I,240,1571,PANCREATO-ENTEROSTOMIA
0407030220,I,I,240,1571,"PANCREATOTOMIA PARA DRENAGEM"
0407030239,I,I,0,1571,"RETIRADA PERCUTÂNEA DE CÁLCULOS BILIARES"
0407030247,I,I,240,1571,"TRATAMENTO CIRÚRGICO DE CISTOS PANCREÁTICOS"
0407030255,I,I,144,1571,"COLANGIOPANCREATOGRAFIA RETRÓGRADA ENDOSCÓPICA TERAPÊUTICA"
0407040013,I,I,0,1571,"DRENAGEM DE ABSCESSO PÉLVICO"
0407040021,I,I,0,1571,"DRENAGEM DE ABSCESSO SUBFRÊNICO"
0407040030,I,I,0,1571,"DRENAGEM DE HEMATOMA / ABSCESSO PRE-PERITONEAL"
0407040048,I,I,0,1571,"HERNIOPLASTIA DIAFRAGMÁTICA (VIA ABDOMINAL)"
0407040056,I,I,0,1571,"HERNIOPLASTIA DIAFRAGMÁTICA (VIA TORÁCICA)"
0407040064,I,I,0,1571,"HERNIOPLASTIA EPIGASTRICA"
0407040072,I,I,0,1571,"HERNIOPLASTIA EPIGASTRICA VIDEOLAPAROSCOPICA"
0407040080,I,I,0,1571,"HERNIOPLASTIA INCISIONAL"
0407040099,I,I,0,1571,"HERNIOPLASTIA INGUINAL (BILATERAL)"
0407040102,I,I,0,1571,"HERNIOPLASTIA INGUINAL / CRURAL (UNILATERAL)"
0407040110,I,I,0,1571,"HERNIOPLASTIA RECIDIVANTE"
0407040129,I,I,0,1571,"HERNIOPLASTIA UMBILICAL"
0407040137,I,I,0,1571,"HERNIORRAFIA INGUINAL VIDEOLAPAROSCÓPICA"
0407040145,I,I,0,1571,"HERNIORRAFIA SEM RESSECÇÃO INTESTINAL (HÉRNIA ESTRANGULADA )"
0407040153,I,I,0,1571,"HERNIORRAFIA UMBILICAL VIDEOLAPAROSCÓPICA"
0407040161,I,I,0,1571,"LAPAROTOMIA EXPLORADORA"
0407040170,I,I,0,1571,"LAPAROTOMIA VIDEOLAPAROSCÓPICA PARA DRENAGEM E/OU BIÓPSIA"
0407040188,I,I,0,1571,"LIBERAÇÃO DE ADERÊNCIAS INTESTINAIS"
0407040196,I,I,0,1571,"PARACENTESE ABDOMINAL"
0407040200,I,I,0,1571,"PERITONIOSTOMIA COM TELA INORGÂNICA"
0407040218,I,I,0,1571,"PNEUMOPERITONIO (POR SESSAO)"
0407040226,I,I,0,1571,"REPARACAO DE OUTRAS HERNIAS"
0407040234,I,I,0,1571,"RESSECÇÃO DO EPIPLOM"
0407040242,I,I,0,1571,"RESSUTURA DE PAREDE ABDOMINAL (POR DEISCENCIA TOTAL / EVISCERAÇÃO)"
0407040250,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE PERITONITE"
0407040269,I,I,0,1571,"VAGOTOMIA VIDEOLAPAROSCÓPICA"
0408010010,I,I,0,971,"ARTRODESE DE GRANDES ARTICULAÇÕES ESCAPULO-TORÁCICAS"
0408010029,I,I,0,971,"ARTRODESE DE GRANDES ARTICULAÇÕES ESCAPULO-UMERAIS"
0408010037,I,I,0,1571,"ARTROPLASTIA ESCAPULO-UMERAL (NÃO CONVENCIONAL)"
0408010045,I,I,216,1571,"ARTROPLASTIA ESCAPULO-UMERAL PARCIAL"
0408010053,I,I,480,1571,"ARTROPLASTIA ESCAPULO-UMERAL TOTAL"
0408010061,I,I,480,1571,"ARTROPLASTIA ESCAPULO-UMERAL TOTAL - REVISÃO / RECONSTRUÇÃO"
0408010070,I,I,0,1571,"DESARTICULAÇÃO DA ARTICULAÇÃO ESCAPULO-UMERAL"
0408010088,I,I,0,1571,"DESARTICULAÇÃO INTERESCAPULO-TORÁCICA"
0408010096,I,I,0,611,"ESCAPULOPEXIA COM OU SEM OSTEOTOMIA DA ESCAPULA / RESSECÇÃO BARRA OMO-CERVICAL"
0408010100,I,I,0,1571,"OSTECTOMIA DA CLAVÍCULA OU DA ESCÁPULA"
0408010118,I,I,0,1571,"OSTEOTOMIA DA CLAVÍCULA OU DA ESCÁPULA"
0408010126,I,I,0,1571,"REDUCAO INCRUENTA DE FRATURA E FRATURA-LUXACAO AO NIVEL DA CINTURA ESCAPULAR"
0408010134,I,I,0,1571,"REDUCAO INCRUENTA DE LUXAÇÃO OU FRATURA / LUXAÇÃO ESCÁPULO-UMERAL"
0408010142,I,I,240,971,"REPARO DE ROTURA DO MANGUITO ROTADOR (INCLUI PROCEDIMENTOS DESCOMPRESSIVOS)"
0408010150,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE FRATURA DA CLAVÍCULA"
0408010169,I,I,0,1571,"TRATAMENTO CIRURGICO DE FRATURA DO COLO E CAVIDADE GLENOIDE DE ESCAPULA"
0408010177,I,I,0,1571,"TRATAMENTO CIRURGICO DE FRATURA DO CORPO DE ESCAPULA"
0408010185,I,I,0,1571,"TRATAMENTO CIRURGICO DE LUXACAO / FRATURA-LUXACAO ACROMIO-CLAVICULAR"
0408010193,I,I,0,1571,"TRATAMENTO CIRÙRGICO DE LUXAÇÁO / FRATURA-LUXAÇÃO ESCÁPULO-UMERAL AGUDA"
0408010207,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXAÇÃO ESTERNO-CLAVICULAR"
0408010215,I,I,180,971,"TRATAMENTO CIRÚRGICO DE LUXAÇÃO RECIDIVANTE / HABITUAL DE ARTICULAÇÃO ESCAPULO-UMERAL"
0408010223,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE RETARDO DE CONSOLIDAÇÃO DA PSEUDARTROSE DE CLAVICULA / ESCAPULA"
0408010231,I,I,240,971,"TRATAMENTO CIRÚRGICO DA SÍNDROME DO IMPACTO SUB-ACROMIAL"
0408020016,I,I,0,1571,"AMPUTAÇÃO / DESARTICULAÇÃO DE MÃO E PUNHO"
0408020024,I,I,0,1571,"AMPUTAÇÃO / DESARTICULAÇÃO DE MEMBROS SUPERIORES"
0408020032,I,I,180,1091,"ARTRODESE DE MÉDIAS / GRANDES ARTICULAÇÕES DE MEMBRO SUPERIOR"
0408020040,I,I,240,1571,"ARTROPLASTIA DE ARTICULAÇÃO DA MÃO"
0408020059,I,I,216,971,"ARTROPLASTIA DE CABEÇA DO RÁDIO"
0408020067,I,I,240,1031,"ARTROPLASTIA DE PUNHO"
0408020075,I,I,720,1571,"ARTROPLASTIA TOTAL DE COTOVELO"
0408020083,I,I,720,1571,"ARTROPLASTIA TOTAL DE COTOVELO (REVISAO / RECONSTRUCAO)"
0408020091,I,I,216,1571,"RESSECÇÃO DO OLECRANO E/OU CABEÇA DO RÁDIO"
0408020105,I,I,0,1571,"FASCIOTOMIA DE MEMBROS SUPERIORES"
0408020113,I,I,0,1571,"INSTALACAO DE TRAÇÃO ESQUELÉTICA DO MEMBRO SUPERIOR"
0408020121,I,I,0,1571,"REALINHAMENTO DE MECANISMO EXTENSOR DOS DEDOS DA MÃO"
0408020130,I,I,180,1571,"RECONSTRUÇÃO CAPSULO-LIGAMENTAR DE COTOVELO PUNHO"
0408020148,I,I,0,1571,"RECONSTRUÇÃO DE POLIA TENDINOSA DOS DEDOS DA MÃO"
0408020156,I,I,0,1571,"REDUÇÃO INCRUENTA DE FRATURA / LESÃO FISARIA DE COTOVELO"
0408020164,I,I,0,1571,"REDUÇAO INCRUENTA DE FRATURA / LESÃO FISARIA DO EXTREMO PROXIMAL DO ÚMERO"
0408020172,I,I,0,1571,"REDUÇÃO INCRUENTA DE FRATURA / LESÃO FISARIA NO PUNHO"
0408020180,I,I,0,1571,"REDUÇÃO INCRUENTA DE FRATURA / LUXAÇÃO DE MONTEGGIA OU DE GALEAZZI"
0408020199,I,I,0,1571,"REDUÇÃO INCRUENTA DE FRATURA DA DIÁFISE DO ÚMERO"
0408020202,I,I,0,1571,"REDUÇÃO INCRUENTA DE FRATURA DIAFISARIA DOS OSSOS DO ANTEBRAÇO"
0408020210,I,I,0,1571,"REDUÇÃO INCRUENTA DE FRATURA DOS METACARPIANOS"
0408020229,I,I,0,1571,"REDUÇÃO INCRUENTA DE LUXAÇÃO / FRATURA-LUXAÇÃO DO COTOVELO"
0408020245,I,I,0,1571,"REDUÇÃO INCRUENTA DE LUXAÇÃO OU FRATURA / LUXACAO NO PUNHO"
0408020253,I,I,0,1571,"REIMPLANTE DO OMBRO ATÉ O TERÇO MÉDIO DO ANTEBRAÇO"
0408020261,I,I,0,1571,"REIMPLANTE DO TERÇO DISTAL DO ANTEBRAÇO ATÉ OS METACARPIANOS"
0408020270,I,I,0,1571,"REIMPLANTE OU REVASCULARIZAÇÃO AO NÍVEL DA MÃO E OUTROS DEDOS (EXCETO POLEGAR)"
0408020288,I,I,0,1571,"REIMPLANTE OU REVASCULARIZAÇÃO DO POLEGAR"
0408020296,I,I,0,1571,"REVISÃO CIRÚGICA DE COTO DE AMPUTAÇÃO DO MEMBRO SUPERIOR (EXCETO MÃO)"
0408020300,I,I,0,1571,"TENOSINOVECTOMIA EM MEMBRO SUPERIOR"
0408020318,I,I,0,1571,"TRANSPOSIÇÃO DA ULNA PARA O RÁDIO"
0408020326,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE DEDO EM GATILHO"
0408020334,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE FRATURA / LESÃO FISARIA DA EXTREMIDADE PROXIMAL DO UMERO"
0408020342,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE FRATURA / LESÃO FISARIA DAS FALANGES DA MÃO (COM FIXAÇÃO)"
0408020350,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE FRATURA / LESÃO FISARIA DE EPI~CÔNDILO / EPITROCLEA DO ÚMERO"
0408020369,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE FRATURA / LESÃO FISARIA DO CÔNDILO / TRÓCLEA/APOFISE CORONÓIDE DO ULNA / CABEÇA DO RÁDIO"
0408020377,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE FRATURA / LESÃO FISARIA DOS METACARPIANOS"
0408020385,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE FRATURA / LESÃO FISARIA SUPRACONDILIANA DO ÚMERO"
0408020393,I,I,0,1571,"TRATAMENTO CIRÚGICO DE FRATURA DA DIÁFISE DO ÚMERO"
0408020407,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE FRATURA DA EXTREMIDADE / METÁFISE DISTAL DOS OSSOS DO ANTEBRAÇO"
0408020415,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE FRATURA DE EXTREMIDADES / METÁFISE PROXIMAL DOS OSSOS DO ANTEBRAÇO"
0408020423,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE FRATURA DIAFISARIA DE AMBOS OS OSSOS DO ANTEBRAÇO (C/ SINTESE)"
0408020431,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE FRATURA DIAFISARIA ÚNICA DO RÁDIO / DA ULNA"
0408020440,I,I,0,251,"TRATAMENTO CIRÚRGICO DE FRATURA LESÃO FISARIA DOS OSSOS DO ANTEBRAÇO"
0408020458,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE FRATURA-LUXAÇÃO DE GALEAZZI / MONTEGGIA / ESSEX-LOPRESTI"
0408020466,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE FRATURAS DOS OSSOS DO CARPO"
0408020474,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE GIGANTISMO DA MÃO"
0408020482,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE LESÃO AGUDA CAPSULO-LIGAMENTAR DO MEMBRO SUPERIOR: COTOVELO / PUNHO"
0408020490,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE LESÃO DA MUSCULATURA INTRÍNSECA DA MÃO"
0408020504,I,I,0,227,"TRATAMENTO CIRÚRGICO DE LESÃO EVOLUTIVA FISARIA NO MEMBRO SUPERIOR"
0408020512,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXAÇÃO CARPO-METACARPIANA"
0408020520,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXACAO DOS OSSOS DO CARPO"
0408020539,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE LUXAÇÃO / FRATURA-LUXAÇÃO METACARPO-FALANGIANA"
0408020547,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE LUXAÇÃO OU FRATURA-LUXAÇÃO DO COTOVELO"
0408020555,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA DA MÃO"
0408020563,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA DO ANTEBRAÇO"
0408020571,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE PSEUDARTROSE / RETARDO DE CONSOLIDAÇÃO / PERDA ÓSSEA DO ÚMERO"
0408020580,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE PSEUDARTROSE AO NÍVEL DO COTOVELO"
0408020598,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE PSEUDARTROSE NA REGIÃO METAFISE-EPIFISÁRIA DISTAL DO RÁDIO E ULNA"
0408020601,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE PSEUDO-RETARDO / CONSOLIDAÇÃO / PERDA ÓSSEA AO ÍIVEL DO CARPO"
0408020610,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE ROTURA / DESINSERÇÃO / ARRANCAMENTO CAPSULO-TENO-LIGAMENTAR NA MÃO"
0408020628,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE SINDACTILIA DA MÃO (POR ESPACO INTERDIGITAL)"
0408020636,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE SINOSTOSE RÁDIO ULNAR"
0408020644,I,I,0,1571,"TRATAMENTO CIRÚRGICO P/ CENTRALIZAÇÃO DO PUNHO"
0408030011,I,I,0,1571,"ARTRODESE CERVICAL / CERVICO TORÁCICA POSTERIOR CINCO NIVEIS"
0408030020,I,I,0,1571,"ARTRODESE CERVICAL / CERVICO-TORÁCICA POSTERIOR UM NÍVEL"
0408030038,I,I,0,1571,"ARTRODESE CERVICAL / CERVICO-TORÁCICA POSTERIOR DOIS NÍVEIS"
0408030046,I,I,0,1571,"ARTRODESE CERVICAL / CERVICO-TORÁCICA POSTERIOR SEIS NÍVEIS"
0408030054,I,I,0,1571,"ARTRODESE CERVICAL / CERVICO-TORÁCICA POSTERIOR TRES NÍVEIS"
0408030062,I,I,0,1571,"ARTRODESE CERVICAL ANTERIOR TRÊS NIVEIS"
0408030070,I,I,0,1571,"ARTRODESE CERVICAL ANTERIOR DOIS NÍVEIS"
0408030089,I,I,0,1571,"ARTRODESE CERVICAL ANTERIOR C1-C2 VIA TRANS-ORAL / EXTRA-ORAL"
0408030097,I,I,0,1571,"ARTRODESE CERVICAL ANTERIOR CINCO NÍVEIS"
0408030100,I,I,0,1571,"ARTRODESE CERVICAL ANTERIOR QUATRO NÍVEIS"
0408030119,I,I,0,1571,"ARTRODESE CERVICAL ANTERIOR UM NÍVEL"
0408030127,I,I,0,1571,"ARTRODESE CERVICAL POSTERIOR C1-C2"
0408030135,I,I,0,1571,"ARTRODESE INTERSOMATICA VIA POSTERIOR / POSTERO-LATERAL UM NÍVEL"
0408030143,I,I,0,1571,"ARTRODESE INTERSOMATICA VIA POSTERIOR / POSTERO-LATERAL DOIS NÍVEIS"
0408030151,I,I,0,1571,"ARTRODESE INTERSOMATICA VIA POSTERIOR / POSTERO-LATERAL QUATRO NÍVEIS"
0408030160,I,I,0,1571,"ARTRODESE INTERSOMATICA VIA POSTERIOR / POSTERO-LATERAL TRES NÍVEIS"
0408030178,I,I,0,1571,"ARTRODESE OCCIPTO-CERVICAL (C2) POSTERIOR"
0408030186,I,I,0,1571,"ARTRODESE OCCIPTO-CERVICAL (C3)POSTERIOR"
0408030194,I,I,0,1571,"ARTRODESE OCCIPTO-CERVICAL (C4)POSTERIOR"
0408030208,I,I,0,1571,"ARTRODESE OCCIPTO-CERVICAL (C5) POSTERIOR"
0408030216,I,I,0,1571,"ARTRODESE OCCIPTO-CERVICAL (C6)POSTERIOR"
0408030224,I,I,0,1571,"ARTRODESE OCCIPTO-CERVICAL (C7) POSTERIOR"
0408030232,I,I,0,1571,"ARTRODESE TORACO-LOMBO-SACRA ANTERIOR UM NÍVEL"
0408030240,I,I,0,1571,"ARTRODESE TORACO-LOMBO-SACRA ANTERIOR DOIS NIVEIS"
0408030259,I,I,0,1571,"ARTRODESE TORACO-LOMBO-SACRA ANTERIOR, TRES NIVEIS,"
0408030267,I,I,0,1571,"ARTRODESE TORACO-LOMBO-SACRA POSTERIOR UM NÍVEL"
0408030275,I,I,0,1571,"ARTRODESE TORACO-LOMBO-SACRA POSTERIOR TRÊS NIVEIS"
0408030283,I,I,0,1571,"ARTRODESE TORACO-LOMBO-SACRA POSTERIOR CINCO NÍVEIS"
0408030291,I,I,0,1571,"ARTRODESE TORACO-LOMBO-SACRA POSTERIOR, DOIS NÍVEIS,"
0408030305,I,I,0,1571,"ARTRODESE TORACO-LOMBO-SACRA POSTERIOR, QUATRO NÍVEIS,"
0408030313,I,I,0,1571,"ARTRODESE TORACO-LOMBO-SACRA POSTERIOR, SEIS NÍVEIS,"
0408030321,I,I,0,1571,"ARTRODESE TORACO-LOMBO-SACRA POSTERIOR, SETE NIVEIS,"
0408030330,I,I,0,1571,COSTO-TRANSVERSECTOMIA
0408030348,I,I,0,1571,"COSTOPLASTIA (3 OU MAIS COSTELAS)"
0408030356,I,I,0,1571,"DESCOMPRESSÃO DA JUNÇÃO CRANIO-CERVICAL VIA TRANSORAL / RETROFARINGEA"
0408030364,I,I,0,1571,"DESCOMPRESSÃO OSSEA NA JUNÇÃO CRANIO-CERVICAL VIA POSTERIOR"
0408030372,I,I,0,1571,"DESCOMPRESSÃO OSSEA NA JUNÇÃO CRANIO-CERVICAL VIA POSTERIOR C/ DUROPLASTIA"
0408030380,I,I,0,1571,"DISCECTOMIA CERVICAL / LOMBAR / LOMBO-SACRA POR VIA POSTERIOR (1 NÍVEL C/ MICROSCÓPIO)"
0408030399,I,I,120,1571,"DISCECTOMIA CERVICAL / LOMBAR / LOMBO-SACRA POR VIA POSTERIOR (UM NÍVEL)"
0408030402,I,I,0,1571,"DISCECTOMIA CERVICAL / LOMBAR / LOMBO-SACRA POR VIA POSTERIOR (DOIS NÍVEIS)"
0408030410,I,I,0,1571,"DISCECTOMIA CERVICAL / LOMBAR / LOMBO-SACRA POR VIA POSTERIOR (DOIS OU MAIS NÍVEIS C/ MICROSCÓPIO)"
0408030429,I,I,0,1571,"DISCECTOMIA CERVICAL ANTERIOR (ATÉ 2 NÍVEIS C/ MICROSCÓPIO)"
0408030437,I,I,0,1571,"DISCECTOMIA CERVICAL POR VIA ANTERIOR (1 NÍVEL)"
0408030445,I,I,0,1571,"DISCECTOMIA CERVICAL POR VIA ANTERIOR (2 OU MAIS NÍVEIS)"
0408030453,I,I,0,1571,"DISCECTOMIA TORACO-LOMBO-SACRA POR VIA ANTERIOR (C/ 2 OU MAIS NÍVEIS)"
0408030461,I,I,0,1571,"DISCECTOMIA TORACO-LOMBO-SACRA POR VIA ANTERIOR (1 NÍVEL)"
0408030470,I,I,0,1571,"DRENAGEM CIRÚRGICA DO ILIOPSOAS"
0408030488,I,I,0,1571,"INSTALAÇÃO DE TRAÇÃO CRANIANA"
0408030500,I,I,0,1571,"RESSECÇÃO DE 2 OU MAIS CORPOS VERTEBRAIS CERVICAIS"
0408030518,I,I,0,1571,"RESSECÇÃO DE 2 OU MAIS CORPOS VERTEBRAIS TORACO-LOMBO-SACROS"
0408030526,I,I,0,1571,"RESSEÇÃO DE COCCIX"
0408030534,I,I,0,1571,"RESSECÇÃO DE ELEMENTO VERTEBRAL POSTERIOR / POSTERO-LATERAL / DISTAL A C2 (MAIS DE 2 SEGMENTOS)"
0408030542,I,I,0,1571,"RESSECÇÃO DE ELEMENTO VERTEBRAL POSTERIOR / POSTERO-LATERAL DISTAIL A C2 (AT 2 SEGMENTOS)"
0408030550,I,I,0,1571,"RESSECÇÃO DE UM CORPO VERTEBRAL CERVICAL"
0408030569,I,I,0,1571,"RESSECÇÃO DE UM CORPO VERTEBRAL TORACO-LOMBO-SACRO"
0408030577,I,I,0,1571,"RETIRADA DE CORPO ESTRANHO DA COLUNA CERVICAL POR VIA ANTERIOR"
0408030585,I,I,0,1571,"RETIRADA DE CORPO ESTRANHO DA COLUNA CERVICAL POR VIA POSTERIOR"
0408030593,I,I,0,1571,"RETIRADA DE CORPO ESTRANHO DA COLUNA TORACO-LOMBO-SACRA POR VIA ANTERIOR"
0408030607,I,I,0,1571,"RETIRADA DE CORPO ESTRANHO DA COLUNA TORACO-LOMBO-SACRA POR VIA POSTERIOR"
0408030615,I,I,0,1571,"REVISÃO DE ARTRODESE / TRATAMENTO CIRÚRGICO DE PSEUDARTOSE DA COLUNA TORACO-LOMBO-SACRA ANTERIOR"
0408030623,I,I,0,1571,"REVISÃO DE ARTRODESE / TRATAMENTO CIRÚRGICO DE PSEUDARTROSE DA COLUNA CERVICAL POSTERIOR"
0408030631,I,I,0,1571,"REVISÃO DE ARTRODESE / TRATAMENTO CIRÚRGICO DE PSEUDARTROSE DA COLUNA TORACO-LOMBO-SACRA POSTERIOR"
0408030640,I,I,0,1571,"REVISÃO DE ARTRODESE TRATAMENTO CIRÚRGICO DE PSEUDOARTORSE DA COLUNA CERVICAL ANTERIOR"
0408030658,I,I,0,1571,"TRATAMENTO CIRÚRGICO DE DEFORMIDADE DA COLUNA VIA ANTERO-POSTERIOR NOVE OU MAIS NÍVEIS"
